#ID	Group	Solicit	Course	Entity	Day	Hour	Bld	Type	Room
1986	51	472	110	27	2	5	4	1	121
1987	51	472	110	27	4	4	4	1	121
1988	51	472	110	27	4	5	4	1	121
1989	63	473	179	18	2	14	2	1	8
1990	63	473	179	18	2	15	2	1	8
1991	63	473	179	18	2	16	2	1	8
1992	63	473	179	18	2	17	2	1	8
1993	275	474	18	33	2	14	4	1	0
1994	275	474	18	33	2	15	4	1	0
1995	275	474	18	33	2	16	4	1	0
1996	275	474	18	33	2	17	4	1	0
1997	202	475	19	38	6	14	2	1	58
1998	202	475	19	38	6	15	2	1	58
1999	202	475	19	38	6	16	2	1	58
2000	202	475	19	38	6	17	2	1	58
2001	183	476	18	33	3	14	4	1	0
2002	183	476	18	33	3	15	4	1	0
2003	183	476	18	33	3	16	4	1	0
2004	183	476	18	33	3	17	4	1	0
2005	183	476	18	33	4	14	4	1	0
2006	183	476	18	33	4	15	4	1	0
2007	183	476	18	33	4	16	4	1	0
2008	183	476	18	33	4	17	4	1	0
2009	117	477	93	32	2	8	1	1	2
2010	117	477	93	32	2	9	1	1	2
2011	117	477	93	32	2	10	1	1	2
2012	117	477	93	32	2	11	1	1	2
2013	89	478	30	31	3	3	17	1	
2014	89	478	30	31	3	4	17	1	
2015	89	478	30	31	3	5	17	1	
2016	89	478	30	31	3	6	17	1	
2017	20	479	8	8	5	2	2	1	50
2018	20	479	8	8	5	3	2	1	50
2023	225	481	158	32	6	4	1	1	13
2024	225	481	158	32	6	5	1	1	13
2029	131	483	12	13	3	2	2	1	36
2030	131	483	12	13	3	3	2	1	36
2031	131	483	12	13	5	2	2	1	36
2032	131	483	12	13	5	3	2	1	36
2033	276	484	158	32	6	8	5	1	63
2034	276	484	158	32	6	9	5	1	63
2035	276	484	158	32	6	10	5	1	63
2036	276	484	158	32	6	11	5	1	63
2037	143	485	137	18	3	4	4	1	9
2038	143	485	137	18	3	5	4	1	9
2039	143	485	137	18	6	4	4	1	9
2040	143	485	137	18	6	5	4	1	9
2054	81	490	77	38	2	14	4	2	112
2055	81	490	77	38	2	15	4	2	112
2056	81	490	77	38	4	14	4	1	117
2057	81	490	77	38	4	15	4	1	117
2058	279	491	43	27	5	8	4	1	120
2059	279	491	43	27	5	9	4	1	120
2060	279	491	43	27	5	10	4	1	120
2061	279	491	43	27	5	11	4	1	120
2062	156	492	40	13	2	14	2	1	128
2063	156	492	40	13	2	15	2	1	128
2064	280	493	166	8	4	2	2	1	39
2065	280	493	166	8	4	3	2	1	39
2066	281	494	91	43	3	16	1	1	13
2067	281	494	91	43	3	17	1	1	13
2068	281	494	91	43	5	16	1	1	13
2069	281	494	91	43	5	17	1	1	13
2070	34	495	12	13	3	16	2	1	36
2071	34	495	12	13	3	17	2	1	36
2072	34	495	12	13	5	16	2	1	36
2073	34	495	12	13	5	17	2	1	36
2074	156	496	40	13	2	16	2	1	45
2075	156	496	40	13	2	17	2	1	45
2080	34	498	12	13	2	16	2	1	58
2081	34	498	12	13	2	17	2	1	58
2082	34	498	12	13	4	16	2	2	128
2083	34	498	12	13	4	17	2	2	128
2084	26	499	156	32	4	8	2	1	45
2085	26	499	156	32	4	9	2	1	45
2086	26	499	156	32	6	8	2	1	45
2087	26	499	156	32	6	9	2	1	45
2088	283	500	158	32	2	8	1	1	21
2089	283	500	158	32	2	9	1	1	21
2090	283	500	158	32	2	10	1	1	21
2091	283	500	158	32	2	11	1	1	21
2092	101	501	79	40	6	14	2	1	31
2093	101	501	79	40	6	15	2	1	31
2094	101	501	79	40	6	16	15	2	210
2095	101	501	79	40	6	17	15	2	210
2096	284	502	4	27	5	8	4	1	111
2097	284	502	4	27	5	9	4	1	111
2098	284	502	4	27	5	10	4	1	111
2099	284	502	4	27	5	11	4	1	111
2106	156	504	40	13	3	16	2	1	49
2107	156	504	40	13	3	17	2	1	49
2108	156	504	40	13	4	14	2	1	49
2109	156	504	40	13	4	15	2	1	49
2110	142	505	74	40	3	14	2	2	210
2111	142	505	74	40	3	15	2	2	210
2112	142	505	74	40	3	16	2	2	210
2113	142	505	74	40	3	17	2	2	210
2114	142	505	74	40	5	14	2	1	4
2115	142	505	74	40	5	15	2	1	4
2116	142	505	74	40	5	16	2	2	38
2117	142	505	74	40	5	17	2	2	38
2119	286	507	170	11	2	3	5	3	65
2120	286	507	170	11	2	4	5	3	65
2121	286	507	170	11	2	5	5	3	65
2122	286	507	170	11	2	6	5	3	65
2131	288	510	81	33	5	2	4	1	16
2132	288	510	81	33	5	3	4	1	16
2133	288	510	81	33	5	4	4	1	16
2134	288	510	81	33	5	5	4	1	16
2139	172	512	12	13	4	2	2	1	43
2140	172	512	12	13	4	3	2	1	43
2141	172	512	12	13	6	2	2	1	43
2142	172	512	12	13	6	3	2	1	43
2143	13	513	43	27	4	8	4	1	120
2144	13	513	43	27	4	9	4	1	120
2145	13	513	43	27	4	10	4	1	120
2146	13	513	43	27	4	11	4	1	120
2151	215	515	166	8	2	8	2	1	47
2152	215	515	166	8	2	9	2	1	47
2153	218	516	92	39	3	5	17	1	
2154	218	516	92	39	3	6	17	1	
2155	218	516	92	39	5	5	17	1	
2156	218	516	92	39	5	6	17	1	
2157	181	517	103	42	2	2	1	1	19
2158	181	517	103	42	2	3	1	1	19
2159	139	518	166	8	5	2	2	1	49
2160	139	518	166	8	5	3	2	1	49
2161	202	519	19	38	2	8	2	1	55
2162	202	519	19	38	2	9	2	1	55
2163	202	519	19	38	4	8	2	1	55
2164	202	519	19	38	4	9	2	1	55
2165	161	520	87	43	3	2	1	1	54
2166	161	520	87	43	3	3	1	1	54
2167	161	520	87	43	5	2	1	1	29
2168	161	520	87	43	5	3	1	1	29
2169	167	521	142	14	5	15	17	1	
2170	167	521	142	14	5	16	17	1	
2171	167	521	142	14	5	17	17	1	
2172	167	521	142	14	5	17	17	1	
2185	291	525	165	17	2	8	4	3	220
2186	291	525	165	17	2	9	4	3	220
2187	291	525	165	17	2	10	4	3	220
2188	291	525	165	17	2	11	4	3	220
2189	157	526	154	34	2	2	1	2	34
2190	157	526	154	34	2	3	1	2	34
2191	157	526	154	34	4	2	1	2	34
2192	157	526	154	34	4	3	1	2	34
2193	269	527	167	29	2	8	5	1	0
2194	269	527	167	29	2	9	5	1	0
2195	269	527	167	29	2	10	5	1	0
2196	269	527	167	29	3	2	5	1	0
2197	269	527	167	29	3	3	5	1	0
2198	269	527	167	29	3	4	5	1	0
2199	269	527	167	29	3	9	5	1	0
2200	269	527	167	29	3	10	5	1	0
2201	269	527	167	29	3	11	5	1	0
2202	269	527	167	29	3	1	5	1	0
2203	269	527	167	29	5	8	5	1	0
2204	269	527	167	29	5	9	5	1	0
2205	269	527	167	29	5	10	5	1	0
2206	269	527	167	29	5	11	5	1	0
2207	269	527	167	29	6	8	5	1	0
2208	269	527	167	29	6	9	5	1	0
2209	269	527	167	29	6	10	5	1	0
2210	269	527	167	29	6	11	5	1	0
2211	292	528	19	38	2	8	2	1	126
2212	292	528	19	38	2	9	2	1	126
2213	292	528	19	38	4	8	2	1	126
2214	292	528	19	38	4	9	2	1	126
2215	292	528	19	38	6	8	2	1	126
2216	292	528	19	38	6	9	2	1	126
2217	239	529	74	40	4	14	2	1	211
2218	239	529	74	40	4	15	2	1	211
2219	239	529	74	40	4	16	2	2	126
2220	239	529	74	40	4	17	2	2	126
2230	294	533	50	31	3	2	17	1	
2231	294	533	50	31	3	3	17	1	
2232	294	533	50	31	3	4	17	1	
2233	294	533	50	31	3	5	17	1	
2234	295	534	88	31	6	7	17	1	
2235	295	534	88	31	6	9	17	1	
2244	70	537	158	32	2	4	1	1	2
2245	70	537	158	32	2	5	1	1	2
2246	297	538	12	13	3	16	2	1	26
2247	297	538	12	13	3	17	2	1	26
2248	297	538	12	13	5	16	2	1	26
2249	297	538	12	13	5	17	2	1	26
2250	74	539	74	40	5	14	15	2	128
2251	74	539	74	40	5	15	15	2	128
2252	74	539	74	40	5	16	15	2	128
2253	74	539	74	40	5	17	15	2	128
2254	33	540	95	27	2	2	1	2	35
2255	33	540	95	27	2	3	1	2	35
2256	33	540	95	27	2	4	1	2	35
2257	33	540	95	27	2	5	1	2	35
2258	43	541	41	13	3	2	2	1	30
2259	43	541	41	13	3	3	2	1	30
2260	43	541	41	13	5	2	2	1	30
2261	43	541	41	13	5	3	2	1	30
2266	259	543	12	13	2	14	2	1	55
2267	259	543	12	13	2	15	2	1	55
2268	259	543	12	13	4	14	2	1	128
2269	259	543	12	13	4	15	2	1	128
2270	127	544	81	33	4	2	4	1	220
2271	127	544	81	33	4	3	4	1	220
2272	127	544	81	33	4	4	4	1	220
2273	127	544	81	33	4	5	4	1	220
2283	34	548	12	13	3	16	2	2	33
2284	34	548	12	13	3	17	2	2	33
2285	34	548	12	13	5	16	2	2	33
2286	34	548	12	13	5	17	2	2	33
2287	206	549	41	13	3	4	2	1	41
2288	206	549	41	13	3	5	2	1	41
2289	206	549	41	13	5	4	2	1	42
2290	206	549	41	13	5	5	2	1	42
2291	110	550	79	40	6	14	2	1	127
2292	110	550	79	40	6	15	2	1	127
2293	110	550	79	40	6	16	2	1	127
2294	110	550	79	40	6	17	2	1	127
2299	187	552	93	32	4	2	1	1	29
2300	187	552	93	32	4	3	1	1	29
2301	187	552	93	32	4	4	1	1	29
2302	187	552	93	32	4	5	1	1	29
2303	299	553	154	34	2	10	1	1	14
2304	299	553	154	34	2	11	1	1	14
2305	299	553	154	34	4	10	1	1	14
2306	299	553	154	34	4	11	1	1	14
2307	107	554	53	25	5	8	5	1	108
2308	107	554	53	25	5	9	5	1	108
2309	107	554	53	25	5	10	5	1	108
2310	107	554	53	25	5	7	5	1	108
2311	300	555	130	34	3	4	1	1	1
2312	300	555	130	34	3	5	1	1	1
2313	300	555	130	34	5	4	1	1	1
2314	300	555	130	34	5	5	1	1	1
2315	201	556	130	34	4	8	1	1	22
2316	201	556	130	34	4	9	1	1	22
2317	201	556	130	34	6	8	1	1	22
2318	201	556	130	34	6	9	1	1	22
2319	187	557	93	32	4	8	1	1	17
2320	187	557	93	32	4	9	1	1	17
2321	187	557	93	32	4	10	1	1	17
2322	301	558	157	32	2	8	1	1	8
2323	301	558	157	32	2	9	1	1	8
2324	301	558	157	32	2	10	1	1	8
2325	301	558	157	32	2	11	1	1	8
2327	302	560	74	40	5	14	2	1	33
2328	302	560	74	40	5	15	2	1	33
2329	302	560	74	40	5	16	2	2	52
2330	302	560	74	40	5	17	2	2	52
2331	79	561	155	34	5	16	1	1	37
2332	79	561	155	34	5	17	1	1	37
2333	47	562	18	33	2	2	4	1	0
2334	47	562	18	33	2	3	4	1	0
2335	47	562	18	33	2	4	4	1	0
2336	47	562	18	33	2	5	4	1	0
2337	303	563	18	33	3	2	4	1	2
2338	303	563	18	33	3	3	4	1	2
2339	303	563	18	33	3	4	4	1	2
2340	303	563	18	33	3	5	4	1	2
2341	63	564	179	18	2	14	2	1	6
2342	63	564	179	18	2	15	2	1	6
2343	63	564	179	18	2	16	2	1	6
2344	63	564	179	18	2	17	2	1	6
2345	13	565	43	27	6	8	4	1	122
2346	13	565	43	27	6	9	4	1	122
2347	13	565	43	27	6	10	4	1	122
2348	13	565	43	27	6	11	4	1	122
2349	160	566	167	29	2	2	5	1	62
2350	160	566	167	29	2	3	5	1	62
2351	160	566	167	29	2	4	5	1	62
2352	160	566	167	29	2	5	5	1	62
2353	160	566	167	29	4	8	5	1	89
2354	160	566	167	29	4	7	5	1	89
2355	79	567	155	34	3	14	1	1	22
2356	79	567	155	34	3	15	1	1	22
2357	79	567	155	34	5	14	1	1	22
2358	79	567	155	34	5	15	1	1	22
2363	305	569	79	40	3	14	2	1	18
2364	305	569	79	40	3	15	2	1	18
2365	305	569	79	40	3	16	2	1	18
2366	305	569	79	40	3	17	2	1	18
2367	156	570	40	13	3	14	2	1	47
2368	156	570	40	13	3	15	2	1	47
2369	156	570	40	13	6	16	2	1	47
2370	156	570	40	13	6	17	2	1	47
2371	306	571	76	43	2	8	1	1	16
2372	306	571	76	43	2	9	1	1	16
2373	306	571	76	43	4	8	1	1	16
2374	306	571	76	43	4	9	1	1	16
2375	79	572	155	34	5	10	1	1	26
2376	79	572	155	34	5	11	1	1	26
2377	51	573	110	27	6	2	1	1	29
2378	51	573	110	27	6	3	1	1	29
2379	51	573	110	27	6	4	1	1	29
2380	51	573	110	27	6	5	1	1	29
2381	203	574	77	38	5	14	4	1	121
2382	203	574	77	38	5	15	4	1	121
2383	203	574	77	38	7	8	4	1	0
2384	203	574	77	38	7	9	4	1	0
2385	203	574	77	38	7	10	4	1	0
2386	203	574	77	38	7	11	4	1	0
2387	28	575	88	31	4	2	17	1	
2388	28	575	88	31	4	2	17	1	
2389	28	575	88	31	4	3	17	1	
2390	28	575	88	31	4	3	17	1	
2391	28	575	88	31	4	4	17	1	
2392	28	575	88	31	4	4	17	1	
2393	28	575	88	31	4	5	17	1	
2394	28	575	88	31	4	5	17	1	
2395	28	575	88	31	4	1	17	1	
2396	28	575	88	31	4	1	17	1	
2397	28	575	88	31	6	8	17	1	
2398	28	575	88	31	6	8	17	1	
2399	28	575	88	31	6	9	17	1	
2400	28	575	88	31	6	9	17	1	
2401	28	575	88	31	6	10	17	1	
2402	28	575	88	31	6	10	17	1	
2403	28	575	88	31	6	11	17	1	
2404	28	575	88	31	6	11	17	1	
2419	133	580	5	27	6	2	4	1	125
2420	133	580	5	27	6	3	4	1	125
2421	133	580	5	27	6	4	4	1	125
2422	133	580	5	27	6	5	4	1	125
2438	37	582	178	18	3	2	4	1	127
2439	37	582	178	18	3	3	4	1	127
2440	37	582	178	18	3	4	4	1	127
2441	37	582	178	18	3	5	4	1	127
2446	310	584	43	27	2	8	4	1	58
2447	310	584	43	27	2	9	4	1	58
2448	310	584	43	27	2	10	4	1	58
2449	310	584	43	27	2	11	4	1	58
2450	235	585	137	18	4	2	4	1	118
2451	235	585	137	18	4	3	4	1	118
2452	235	585	137	18	4	4	4	1	118
2453	235	585	137	18	4	5	4	1	118
2454	144	586	152	15	3	14	1	1	57
2455	144	586	152	15	3	15	1	1	57
2456	144	586	152	15	3	16	1	1	57
2457	144	586	152	15	3	17	1	1	57
2462	42	588	19	38	3	14	2	1	23
2463	42	588	19	38	3	15	2	1	23
2464	42	588	19	38	5	14	2	1	23
2465	42	588	19	38	5	15	2	1	23
2466	311	589	12	13	3	4	2	1	31
2467	311	589	12	13	3	5	2	1	31
2468	311	589	12	13	5	4	2	1	31
2469	311	589	12	13	5	5	2	1	31
2476	313	591	60	40	2	4	2	1	111
2477	313	591	60	40	2	5	2	1	111
2478	313	591	60	40	4	4	2	1	24
2479	313	591	60	40	4	5	2	1	24
2480	313	591	60	40	6	4	2	1	53
2481	313	591	60	40	6	5	2	1	53
2484	210	593	157	32	5	2	1	2	5
2485	210	593	157	32	5	3	1	2	5
2486	210	593	157	32	5	4	1	2	5
2487	210	593	157	32	5	5	1	2	5
2493	103	595	95	27	6	2	4	1	115
2494	103	595	95	27	6	3	4	1	115
2495	103	595	95	27	6	4	4	1	115
2496	103	595	95	27	6	5	4	1	115
2497	314	596	79	40	6	14	2	1	38
2498	314	596	79	40	6	15	2	1	38
2499	235	597	137	18	3	2	4	1	126
2500	235	597	137	18	3	3	4	1	126
2501	235	597	137	18	6	2	4	1	126
2502	235	597	137	18	6	3	4	1	126
2507	241	599	80	12	2	8	5	1	98
2508	241	599	80	12	2	9	5	1	98
2509	80	600	103	42	3	2	5	1	96
2510	80	600	103	42	3	3	5	1	96
2511	113	601	177	12	6	10	1	1	15
2512	113	601	177	12	6	11	1	1	15
2513	316	602	91	43	2	2	5	1	90
2514	316	602	91	43	2	3	5	1	90
2515	316	602	91	43	2	4	5	1	90
2516	316	602	91	43	2	5	5	1	90
2517	153	603	87	43	3	8	1	1	115
2518	153	603	87	43	3	9	1	1	115
2519	153	603	87	43	5	8	1	1	115
2520	153	603	87	43	5	9	1	1	115
2529	12	606	156	32	3	2	1	1	6
2530	12	606	156	32	3	3	1	1	6
2531	12	606	156	32	3	4	1	1	6
2532	12	606	156	32	3	5	1	1	6
2533	144	607	152	15	6	2	2	1	55
2534	144	607	152	15	6	3	2	1	55
2535	144	607	152	15	6	4	2	1	55
2536	144	607	152	15	6	5	2	1	55
2537	22	608	5	27	3	8	4	1	149
2538	22	608	5	27	3	9	4	1	149
2539	22	608	5	27	3	10	4	1	149
2540	22	608	5	27	3	11	4	1	149
2541	109	609	41	13	3	16	2	1	41
2542	109	609	41	13	3	17	2	1	41
2543	109	609	41	13	5	16	2	1	42
2544	109	609	41	13	5	17	2	1	42
2549	317	611	24	23	2	2	2	1	47
2550	317	611	24	23	2	3	2	1	47
2555	28	613	88	31	4	2	17	1	
2556	28	613	88	31	4	2	17	1	
2557	28	613	88	31	4	2	17	1	
2558	28	613	88	31	4	3	17	1	
2559	28	613	88	31	4	3	17	1	
2560	28	613	88	31	4	3	17	1	
2561	28	613	88	31	4	4	17	1	
2562	28	613	88	31	4	4	17	1	
2563	28	613	88	31	4	4	17	1	
2564	28	613	88	31	4	5	17	1	
2565	28	613	88	31	4	5	17	1	
2566	28	613	88	31	4	5	17	1	
2567	28	613	88	31	4	1	17	1	
2568	28	613	88	31	4	1	17	1	
2569	28	613	88	31	6	8	17	1	
2570	28	613	88	31	6	8	17	1	
2571	28	613	88	31	6	8	17	1	
2572	28	613	88	31	6	8	17	1	
2573	28	613	88	31	6	9	17	1	
2574	28	613	88	31	6	9	17	1	
2575	28	613	88	31	6	9	17	1	
2576	28	613	88	31	6	9	17	1	
2577	28	613	88	31	6	10	17	1	
2578	28	613	88	31	6	10	17	1	
2579	28	613	88	31	6	10	17	1	
2580	28	613	88	31	6	10	17	1	
2581	28	613	88	31	6	11	17	1	
2582	28	613	88	31	6	11	17	1	
2583	28	613	88	31	6	11	17	1	
2584	28	613	88	31	6	11	17	1	
2585	28	613	88	31	6	7	17	1	
2586	239	614	74	40	5	14	15	2	35
2587	239	614	74	40	5	15	15	2	35
2588	239	614	74	40	5	16	15	2	35
2589	239	614	74	40	5	17	15	2	35
2590	117	615	93	32	3	8	1	1	8
2591	117	615	93	32	3	9	1	1	8
2592	117	615	93	32	3	10	1	1	8
2593	117	615	93	32	3	11	1	1	8
2594	30	616	155	34	2	16	1	1	22
2595	30	616	155	34	2	17	1	1	22
2596	30	616	155	34	4	16	1	1	22
2597	30	616	155	34	4	17	1	1	22
2604	183	618	18	33	5	14	4	1	0
2605	183	618	18	33	5	15	4	1	0
2606	183	618	18	33	5	16	4	1	0
2607	183	618	18	33	5	17	4	1	0
2616	45	621	83	17	3	2	5	1	90
2617	45	621	83	17	3	3	5	1	90
2618	320	622	18	33	6	14	4	1	220
2619	320	622	18	33	6	15	4	1	220
2620	320	622	18	33	6	16	4	1	220
2621	320	622	18	33	6	17	4	1	220
2622	198	623	13	38	2	8	2	1	50
2623	198	623	13	38	2	9	2	1	50
2624	198	623	13	38	4	8	2	1	50
2625	198	623	13	38	4	9	2	1	50
2626	198	623	13	38	6	8	2	1	50
2627	198	623	13	38	6	9	2	1	50
2631	156	625	40	13	3	14	2	1	38
2632	156	625	40	13	3	15	2	1	38
2633	156	625	40	13	4	14	2	1	38
2634	156	625	40	13	4	15	2	1	38
2639	322	627	145	41	3	15	17	1	
2640	322	627	145	41	3	16	17	1	
2641	322	627	145	41	3	17	17	1	
2642	322	627	145	41	3	17	17	1	
2643	322	627	145	41	5	15	17	1	
2644	322	627	145	41	5	16	17	1	
2645	322	627	145	41	5	17	17	1	
2646	322	627	145	41	5	17	17	1	
2647	131	628	12	13	3	2	2	1	55
2648	131	628	12	13	3	3	2	1	55
2649	131	628	12	13	5	2	2	1	55
2650	131	628	12	13	5	3	2	1	55
2651	230	629	103	42	4	8	5	1	85
2652	230	629	103	42	4	9	5	1	85
2653	230	629	103	42	4	10	5	1	85
2654	230	629	103	42	5	8	5	1	85
2655	230	629	103	42	5	9	5	1	85
2656	230	629	103	42	5	10	5	1	85
2657	323	630	105	18	3	14	5	1	95
2658	323	630	105	18	3	15	5	1	95
2659	323	630	105	18	3	16	5	1	95
2660	323	630	105	18	3	17	5	1	95
2661	324	631	81	33	2	3	4	1	149
2662	324	631	81	33	2	4	4	1	149
2663	324	631	81	33	2	5	4	1	149
2664	324	631	81	33	2	6	4	1	149
2665	325	632	40	13	3	16	2	1	44
2666	325	632	40	13	3	17	2	1	44
2667	325	632	40	13	5	16	2	1	44
2668	325	632	40	13	5	17	2	1	44
2669	74	633	74	40	2	14	2	1	1
2670	74	633	74	40	2	15	2	1	1
2671	74	633	74	40	2	16	2	1	1
2672	74	633	74	40	2	17	2	1	1
2673	129	634	103	42	4	10	2	1	31
2674	129	634	103	42	4	11	2	1	31
2675	129	634	103	42	6	10	2	1	31
2676	129	634	103	42	6	11	2	1	31
2679	132	636	157	32	4	2	1	2	210
2680	132	636	157	32	4	3	1	2	210
2681	132	636	157	32	4	4	1	2	210
2682	132	636	157	32	4	5	1	2	210
2683	326	637	167	29	3	2	5	1	0
2684	326	637	167	29	3	3	5	1	0
2685	326	637	167	29	3	4	5	1	0
2686	326	637	167	29	3	5	5	1	0
2687	326	637	167	29	4	4	5	1	0
2688	326	637	167	29	4	5	5	1	0
2689	326	637	167	29	6	8	5	1	0
2690	326	637	167	29	6	9	5	1	0
2691	326	637	167	29	6	10	5	1	0
2692	326	637	167	29	6	7	5	1	0
2693	327	638	164	17	6	2	5	1	104
2694	327	638	164	17	6	3	5	1	104
2695	327	638	164	17	6	4	5	1	104
2696	327	638	164	17	6	5	5	1	104
2697	328	639	60	40	2	10	2	2	128
2698	328	639	60	40	2	11	2	2	128
2699	326	640	167	29	3	2	5	1	68
2700	326	640	167	29	3	3	5	1	68
2701	326	640	167	29	3	4	5	1	68
2702	326	640	167	29	3	5	5	1	68
2703	326	640	167	29	4	4	5	1	68
2704	326	640	167	29	4	5	5	1	68
2705	326	640	167	29	6	8	5	1	68
2706	326	640	167	29	6	9	5	1	68
2707	326	640	167	29	6	10	5	1	68
2708	326	640	167	29	6	7	5	1	68
2725	139	642	166	8	2	10	2	1	30
2726	139	642	166	8	2	11	2	1	30
2735	1	645	81	33	2	2	4	1	125
2736	1	645	81	33	2	3	4	1	125
2737	1	645	81	33	2	4	4	1	125
2738	1	645	81	33	2	5	4	1	125
2739	330	646	76	43	5	10	1	1	58
2740	330	646	76	43	5	11	1	1	58
2741	57	647	5	27	4	8	4	1	124
2742	57	647	5	27	4	9	4	1	124
2743	57	647	5	27	4	10	4	1	124
2744	57	647	5	27	4	11	4	1	124
2745	107	648	53	25	5	8	5	1	91
2746	107	648	53	25	5	9	5	1	91
2747	107	648	53	25	5	7	5	1	91
2748	299	649	154	34	4	4	1	1	52
2749	299	649	154	34	4	5	1	1	52
2750	299	649	154	34	6	4	1	1	52
2751	299	649	154	34	6	5	1	1	52
2752	27	650	157	32	2	8	1	1	10
2753	27	650	157	32	2	9	1	1	10
2754	90	651	156	32	3	8	1	1	16
2755	90	651	156	32	3	9	1	1	16
2756	214	652	37	36	2	13	17	1	
2757	214	652	37	36	2	15	17	1	
2758	214	652	37	36	2	16	17	1	
2759	214	652	37	36	3	17	17	1	
2760	214	652	37	36	3	17	17	1	
2761	331	653	41	13	4	4	2	1	42
2762	331	653	41	13	4	5	2	1	42
2763	331	653	41	13	6	4	2	1	42
2764	331	653	41	13	6	5	2	1	42
2767	131	655	12	13	6	2	2	1	36
2768	131	655	12	13	6	3	2	1	36
2769	131	655	12	13	6	4	2	1	36
2770	131	655	12	13	6	5	2	1	36
2775	332	657	105	18	4	14	5	3	65
2776	332	657	105	18	4	15	5	3	65
2777	332	657	105	18	4	16	5	3	65
2778	332	657	105	18	4	17	5	3	65
2783	222	659	146	15	3	2	4	1	
2784	222	659	146	15	3	3	4	1	
2785	222	659	146	15	3	4	4	1	
2786	222	659	146	15	3	5	4	1	
2787	224	660	18	33	5	14	5	1	103
2788	224	660	18	33	5	15	5	1	103
2789	224	660	18	33	5	16	5	1	103
2790	224	660	18	33	5	17	5	1	103
2791	96	661	103	42	5	8	5	1	103
2792	96	661	103	42	5	9	5	1	103
2793	96	661	103	42	5	10	5	1	103
2794	96	661	103	42	5	11	5	1	103
2795	34	662	12	13	2	16	2	1	36
2796	34	662	12	13	2	17	2	1	36
2797	34	662	12	13	4	16	2	1	36
2798	34	662	12	13	4	17	2	1	36
2803	333	664	133	34	3	8	1	1	13
2804	333	664	133	34	3	9	1	1	13
2805	134	665	137	18	2	2	1	1	54
2806	134	665	137	18	2	3	1	1	54
2807	134	665	137	18	5	2	1	1	54
2808	134	665	137	18	5	3	1	1	54
2817	115	668	77	38	2	16	4	1	123
2818	115	668	77	38	2	17	4	1	123
2819	115	668	77	38	4	16	4	1	123
2820	115	668	77	38	4	17	4	1	123
2821	283	669	158	32	2	14	1	1	16
2822	283	669	158	32	2	15	1	1	16
2823	283	669	158	32	2	16	1	1	16
2824	283	669	158	32	2	17	1	1	16
2825	274	670	156	32	5	4	5	1	130
2826	274	670	156	32	5	5	5	1	130
2827	274	670	156	32	5	6	5	1	130
2828	279	671	43	27	3	8	4	1	10
2829	279	671	43	27	3	9	4	1	10
2830	279	671	43	27	3	10	4	1	10
2831	279	671	43	27	3	11	4	1	10
2846	338	675	167	29	6	2	5	1	61
2847	338	675	167	29	6	3	5	1	61
2848	338	675	167	29	6	4	5	1	61
2849	338	675	167	29	6	5	5	1	61
2850	338	675	167	29	6	8	5	1	61
2851	338	675	167	29	6	9	5	1	61
2852	338	675	167	29	6	10	5	1	61
2853	339	676	86	41	4	2	17	1	
2854	339	676	86	41	4	3	17	1	
2855	339	676	86	41	4	4	17	1	
2856	339	676	86	41	4	5	17	1	
2861	109	678	41	13	3	14	2	1	42
2862	109	678	41	13	3	15	2	1	42
2863	109	678	41	13	5	14	2	1	42
2864	109	678	41	13	5	15	2	1	42
2865	340	679	40	13	4	14	2	1	126
2866	340	679	40	13	4	15	2	1	126
2867	340	679	40	13	6	14	2	1	126
2868	340	679	40	13	6	15	2	1	126
2869	176	680	79	40	4	14	15	2	5
2870	176	680	79	40	4	15	15	2	5
2871	176	680	79	40	4	16	2	1	8
2872	176	680	79	40	4	17	2	1	8
2873	273	681	161	16	3	2	5	1	29
2874	273	681	161	16	3	3	5	1	29
2875	273	681	161	16	5	10	5	1	90
2876	273	681	161	16	5	11	5	1	90
2882	207	683	5	27	5	2	4	1	7
2883	207	683	5	27	5	3	4	1	7
2884	207	683	5	27	5	4	4	1	7
2885	207	683	5	27	5	5	4	1	7
2886	341	684	35	33	4	8	4	1	0
2887	341	684	35	33	4	9	4	1	0
2888	341	684	35	33	4	10	4	1	0
2889	341	684	35	33	4	11	4	1	0
2890	51	685	110	27	4	4	4	1	36
2891	51	685	110	27	4	5	4	1	36
2892	51	685	110	27	6	4	4	1	124
2893	51	685	110	27	6	5	4	1	124
2894	230	686	103	42	4	2	5	1	90
2895	230	686	103	42	4	3	5	1	90
2896	230	686	103	42	4	4	5	1	90
2897	230	686	103	42	4	5	5	1	90
2898	202	687	19	38	2	10	2	1	36
2899	202	687	19	38	2	11	2	1	36
2900	202	687	19	38	4	10	2	1	36
2901	202	687	19	38	4	11	2	1	36
2902	303	688	18	33	4	14	4	2	0
2903	303	688	18	33	4	15	4	2	0
2904	303	688	18	33	4	16	4	2	0
2905	303	688	18	33	4	17	4	2	0
2910	343	690	119	41	3	2	17	1	
2911	343	690	119	41	3	3	17	1	
2912	343	690	119	41	3	4	17	1	
2913	343	690	119	41	3	5	17	1	
2915	21	692	13	38	3	8	2	1	52
2916	21	692	13	38	3	9	2	1	52
2917	21	692	13	38	5	8	2	1	52
2918	21	692	13	38	5	9	2	1	52
2919	51	693	110	27	4	2	4	1	58
2920	51	693	110	27	4	3	4	1	58
