#ID	Group	Solicit	Course	Entity	Day	Hour	Bld	Type Cap Room
5204 441 1239 120 41 3 9 17 1 45 253 
5205 441 1239 120 41 3 10 17 1 45 253 
5206 441 1239 120 41 3 11 17 1 45 253 
5256 398 1249 157 32 2 2 1 1 45 2 
5257 398 1249 157 32 2 3 1 1 45 2 
5266 60 1252 92 39 6 1 17 1 45 253 
5267 60 1252 92 39 6 2 17 1 45 253 
5282 27 1257 157 32 3 10 1 1 45 2 
5283 27 1257 157 32 3 11 1 1 45 2 
5284 27 1257 157 32 4 4 1 1 45 2 
5285 27 1257 157 32 4 5 1 1 45 2 
5298 309 1261 66 24 6 7 17 1 45 253 
5299 309 1261 66 24 6 9 17 1 45 253 
5300 309 1261 66 24 6 10 17 1 45 253 
5301 309 1261 66 24 6 11 17 1 45 253 
5312 188 1265 142 14 5 15 17 1 45 253 
5313 188 1265 142 14 5 16 17 1 45 253 
5314 188 1265 142 14 5 17 17 1 45 253 
5315 188 1265 142 14 5 17 17 1 45 253 
5316 137 1266 88 31 2 8 17 1 45 253 
5317 137 1266 88 31 2 9 17 1 45 253 
5318 137 1266 88 31 2 10 17 1 45 253 
5319 137 1266 88 31 2 11 17 1 45 253 
5320 137 1266 88 31 5 2 17 1 45 253 
5321 137 1266 88 31 5 3 17 1 45 253 
5322 137 1266 88 31 5 4 17 1 45 253 
5323 137 1266 88 31 5 5 17 1 45 253 
5338 99 1271 155 34 3 16 1 1 45 2 
5339 99 1271 155 34 3 17 1 1 45 2 
5340 99 1271 155 34 5 16 1 1 45 2 
5341 99 1271 155 34 5 17 1 1 45 2 
5342 443 1272 105 18 2 14 1 1 45 2 
5343 443 1272 105 18 2 15 1 1 45 2 
5344 443 1272 105 18 2 16 1 1 45 2 
5345 443 1272 105 18 2 17 1 1 45 2 
5346 272 1273 120 41 4 2 17 1 45 253 
5347 272 1273 120 41 4 3 17 1 45 253 
5348 272 1273 120 41 4 4 17 1 45 253 
5349 272 1273 120 41 4 5 17 1 45 253 
5370 136 1280 158 32 3 8 1 1 45 2 
5371 136 1280 158 32 3 9 1 1 45 2 
5372 168 1281 158 32 3 14 1 1 45 2 
5373 168 1281 158 32 3 15 1 1 45 2 
5374 168 1281 158 32 3 16 1 1 45 2 
5375 168 1281 158 32 3 17 1 1 45 2 
5376 154 1282 76 43 2 2 1 1 45 2 
5377 154 1282 76 43 2 3 1 1 45 2 
5378 154 1282 76 43 4 2 1 1 45 2 
5379 154 1282 76 43 4 3 1 1 45 2 
5384 137 1284 88 31 2 8 17 1 45 253 
5385 137 1284 88 31 2 9 17 1 45 253 
5386 137 1284 88 31 2 10 17 1 45 253 
5387 137 1284 88 31 2 11 17 1 45 253 
5388 137 1284 88 31 5 2 17 1 45 253 
5389 137 1284 88 31 5 3 17 1 45 253 
5390 137 1284 88 31 5 4 17 1 45 253 
5391 137 1284 88 31 5 5 17 1 45 253 
5392 137 1285 88 31 5 10 17 1 45 253 
5393 137 1285 88 31 5 11 17 1 45 263 
5398 372 1287 73 8 2 10 1 1 45 2 
5399 372 1287 73 8 2 11 1 1 45 2 
5406 120 1290 87 43 2 4 1 1 45 2 
5407 120 1290 87 43 2 5 1 1 45 2 
5408 120 1290 87 43 4 4 1 1 45 2 
5409 120 1290 87 43 4 5 1 1 45 2 
5414 12 1292 156 32 4 8 1 1 45 2 
5415 12 1292 156 32 4 9 1 1 45 2 
5416 12 1292 156 32 4 10 1 1 45 2 
5417 12 1292 156 32 4 11 1 1 45 2 
5426 61 1296 180 31 2 10 17 1 45 253 
5427 61 1296 180 31 2 11 17 1 45 253 
5428 61 1296 180 31 2 12 17 1 45 253 
5429 61 1296 180 31 6 4 17 1 45 253 
5430 61 1296 180 31 6 5 17 1 45 253 
5431 61 1296 180 31 6 6 17 1 45 253 
5432 72 1297 180 31 2 7 17 1 45 253 
5433 72 1297 180 31 2 7 17 1 45 253 
5434 72 1297 180 31 2 9 17 1 45 253 
5435 72 1297 180 31 6 1 17 1 45 253 
5436 72 1297 180 31 6 2 17 1 45 253 
5437 72 1297 180 31 6 3 17 1 45 253 
5442 186 1299 157 32 2 2 1 1 45 2 
5443 186 1299 157 32 2 3 1 1 45 2 
5458 447 1304 69 24 4 7 17 1 45 263 
5459 447 1304 69 24 4 7 17 1 45 253 
5460 447 1304 69 24 4 11 17 1 45 263 
5461 447 1304 69 24 4 12 17 1 45 253 
5474 82 1308 93 32 3 8 1 1 45 2 
5475 82 1308 93 32 3 9 1 1 45 2 
5476 123 1309 154 34 2 10 1 1 45 2 
5477 123 1309 154 34 2 11 1 1 45 2 
5478 123 1309 154 34 4 10 1 1 45 2 
5479 123 1309 154 34 4 11 1 1 45 2 
5514 187 1318 93 32 3 8 1 1 45 2 
5515 187 1318 93 32 3 9 1 1 45 2 
5516 187 1318 93 32 3 10 1 1 45 2 
5517 187 1318 93 32 3 11 1 1 45 2 
5522 330 1320 76 43 2 4 1 1 45 2 
5523 330 1320 76 43 2 5 1 1 45 2 
5524 330 1320 76 43 4 4 1 1 45 2 
5525 330 1320 76 43 4 5 1 1 45 2 
5534 449 1323 76 43 6 2 1 1 45 2 
5535 449 1323 76 43 6 3 1 1 45 2 
5552 225 1328 158 32 6 14 1 1 45 2 
5553 225 1328 158 32 6 15 1 1 45 2 
5554 168 1329 158 32 5 8 1 1 45 2 
5555 168 1329 158 32 5 7 1 1 45 3 
5573 379 1332 20 39 2 15 17 1 45 253 
5574 379 1332 20 39 2 16 17 1 45 253 
5575 379 1332 20 39 2 17 17 1 45 253 
5576 379 1332 20 39 2 17 17 1 45 253 
5619 167 1338 142 14 6 15 17 1 45 253 
5620 167 1338 142 14 6 16 17 1 45 253 
5621 167 1338 142 14 6 17 17 1 45 253 
5622 167 1338 142 14 6 17 17 1 45 253 
5633 29 1341 157 32 2 4 1 1 45 2 
5634 29 1341 157 32 2 5 1 1 45 2 
5680 123 1352 154 34 5 8 1 1 45 2 
5681 123 1352 154 34 5 9 1 1 45 2 
5695 453 1356 119 41 5 2 17 1 45 253 
5696 453 1356 119 41 5 3 17 1 45 253 
5697 453 1356 119 41 5 4 17 1 45 253 
5698 453 1356 119 41 5 5 17 1 45 253 
5707 454 1359 120 41 3 2 17 1 45 253 
5708 454 1359 120 41 3 3 17 1 45 253 
5709 454 1359 120 41 3 4 17 1 45 253 
5710 454 1359 120 41 3 5 17 1 45 253 
5780 117 1370 93 32 5 2 1 1 45 2 
5806 458 1378 120 41 6 1 17 1 45 253 
5807 458 1378 120 41 6 2 17 1 45 253 
5808 458 1378 120 41 6 3 17 1 45 253 
5809 458 1378 120 41 6 4 17 1 45 253 
5810 458 1378 120 41 6 5 17 1 45 253 
5811 458 1378 120 41 6 6 17 1 45 253 
5812 154 1379 76 43 3 2 1 1 45 2 
5813 154 1379 76 43 3 3 1 1 45 2 
5814 154 1379 76 43 5 2 1 1 45 2 
5815 154 1379 76 43 5 3 1 1 45 2 
5816 68 1380 88 31 6 9 17 1 45 253 
5817 153 1381 87 43 3 8 1 1 45 2 
5818 153 1381 87 43 3 9 1 1 45 2 
5819 153 1381 87 43 5 8 1 1 45 2 
5820 153 1381 87 43 5 9 1 1 45 2 
5860 299 1384 154 34 2 8 1 1 45 2 
5861 299 1384 154 34 2 9 1 1 45 2 
5862 299 1384 154 34 4 8 1 1 45 2 
5863 299 1384 154 34 4 9 1 1 45 2 
5864 299 1384 154 34 6 8 1 1 45 2 
5865 299 1384 154 34 6 9 1 1 45 2 
5866 145 1385 133 34 3 2 1 1 45 2 
5867 145 1385 133 34 3 3 1 1 45 2 
5868 145 1385 133 34 5 2 1 1 45 2 
5869 145 1385 133 34 5 3 1 1 45 2 
5882 459 1389 130 34 2 10 1 1 45 2 
5891 117 1392 93 32 5 8 1 1 45 2 
5892 117 1392 93 32 5 9 1 1 45 2 
5893 117 1392 93 32 5 10 1 1 45 2 
5894 117 1392 93 32 5 11 1 1 45 2 
5903 165 1395 158 32 6 14 1 1 45 2 
5904 165 1395 158 32 6 15 1 1 45 2 
5905 165 1395 158 32 6 16 1 1 45 2 
5906 165 1395 158 32 6 17 1 1 45 2 
5921 68 1400 88 31 6 7 17 1 45 253 
5987 72 1418 180 31 2 7 17 1 45 253 
5988 72 1418 180 31 2 7 17 1 45 253 
5989 72 1418 180 31 2 9 17 1 45 253 
5990 72 1418 180 31 6 1 17 1 45 253 
5991 72 1418 180 31 6 2 17 1 45 253 
5992 72 1418 180 31 6 3 17 1 45 253 
5993 136 1419 158 32 4 14 1 1 45 2 
5994 136 1419 158 32 4 15 1 1 45 2 
5995 136 1419 158 32 6 16 1 1 45 2 
5996 136 1419 158 32 6 17 1 1 45 2 
6001 10 1421 142 14 3 15 17 1 45 253 
6002 10 1421 142 14 3 16 17 1 45 253 
6003 10 1421 142 14 3 17 17 1 45 253 
6004 10 1421 142 14 3 17 17 1 45 253 
6021 177 1426 87 43 4 4 1 1 45 2 
6022 177 1426 87 43 4 5 1 1 45 2 
6023 177 1426 87 43 6 4 1 1 45 2 
6024 177 1426 87 43 6 5 1 1 45 2 
6025 10 1427 142 14 2 15 17 1 45 253 
6026 10 1427 142 14 2 16 17 1 45 253 
6027 10 1427 142 14 2 17 17 1 45 253 
6028 10 1427 142 14 2 17 17 1 45 253 
6080 90 1442 156 32 5 2 1 1 45 2 
6081 90 1442 156 32 5 3 1 1 45 2 
6082 90 1442 156 32 5 4 1 1 45 2 
6083 90 1442 156 32 5 5 1 1 45 2 
6087 29 1444 157 32 2 2 1 1 45 2 
6088 29 1444 157 32 2 3 1 1 45 2 
6113 427 1451 73 8 2 8 1 1 45 2 
6114 427 1451 73 8 2 9 1 1 45 2 
6167 117 1460 93 32 4 4 1 1 45 2 
6168 117 1460 93 32 4 5 1 1 45 2 
6169 117 1460 93 32 4 6 1 1 45 3 
6170 283 1461 158 32 3 14 1 1 45 2 
6171 283 1461 158 32 3 15 1 1 45 2 
6172 283 1461 158 32 5 14 1 1 45 2 
6173 283 1461 158 32 5 15 1 1 45 2 
6174 283 1461 158 32 5 16 1 1 45 2 
6175 283 1461 158 32 5 17 1 1 45 2 
6192 372 1466 73 8 2 8 1 1 45 2 
6193 372 1466 73 8 2 9 1 1 45 2 
6206 99 1470 155 34 2 2 1 1 45 2 
6207 99 1470 155 34 2 3 1 1 45 2 
6208 99 1470 155 34 4 2 1 1 45 2 
6209 99 1470 155 34 4 3 1 1 45 2 
6210 225 1471 158 32 3 8 1 1 45 2 
6211 225 1471 158 32 3 9 1 1 45 2 
6212 225 1471 158 32 3 10 1 1 45 2 
6213 225 1471 158 32 3 11 1 1 45 2 
6214 137 1472 88 31 5 2 17 1 45 253 
6215 137 1472 88 31 5 3 17 1 45 253 
6216 137 1472 88 31 5 4 17 1 45 253 
6217 137 1472 88 31 5 5 17 1 45 253 
6222 56 1474 155 34 3 8 1 1 45 2 
6223 56 1474 155 34 3 9 1 1 45 2 
6224 56 1474 155 34 5 8 1 1 45 2 
6225 56 1474 155 34 5 9 1 1 45 2 
6241 120 1479 87 43 3 4 1 1 45 2 
6242 120 1479 87 43 3 5 1 1 45 2 
6243 120 1479 87 43 5 4 1 1 45 2 
6244 120 1479 87 43 5 5 1 1 45 2 
6285 60 1491 92 39 4 3 17 1 45 253 
6286 60 1491 92 39 4 4 17 1 45 253 
6287 60 1491 92 39 5 3 17 1 45 253 
6288 60 1491 92 39 5 4 17 1 45 253 
6293 409 1493 5 27 3 2 1 1 45 2 
6294 409 1493 5 27 3 3 1 1 45 2 
6295 409 1493 5 27 3 4 1 1 45 2 
6296 409 1493 5 27 3 5 1 1 45 2 
6309 322 1497 145 41 3 15 17 1 45 253 
6310 322 1497 145 41 3 16 17 1 45 253 
6311 322 1497 145 41 3 17 17 1 45 253 
6312 322 1497 145 41 3 17 17 1 45 253 
6313 470 1498 93 32 3 2 1 1 45 2 
6314 470 1498 93 32 3 3 1 1 45 2 
6315 470 1498 93 32 3 4 1 1 45 2 
6316 470 1498 93 32 3 5 1 1 45 2 
6325 254 1501 105 18 3 14 1 1 45 2 
6326 254 1501 105 18 3 15 1 1 45 2 
6327 254 1501 105 18 3 16 1 1 45 2 
6328 254 1501 105 18 3 17 1 1 45 2 
6329 161 1502 87 43 4 4 1 1 45 2 
6330 161 1502 87 43 4 5 1 1 45 2 
6357 449 1509 76 43 2 10 1 1 45 2 
6358 449 1509 76 43 2 11 1 1 45 2 
6359 449 1509 76 43 4 10 1 1 45 2 
6360 449 1509 76 43 4 11 1 1 45 2 
6361 79 1510 155 34 2 14 1 1 45 2 
6362 79 1510 155 34 2 15 1 1 45 2 
6363 79 1510 155 34 4 14 1 1 45 2 
6364 79 1510 155 34 4 15 1 1 45 2 
6373 30 1513 155 34 3 14 1 1 45 2 
6374 30 1513 155 34 3 15 1 1 45 2 
6375 30 1513 155 34 5 14 1 1 45 2 
6376 30 1513 155 34 5 15 1 1 45 2 
6377 473 1514 120 41 6 2 17 1 45 253 
6378 473 1514 120 41 6 3 17 1 45 253 
6379 473 1514 120 41 6 4 17 1 45 253 
6380 473 1514 120 41 6 5 17 1 45 253 
6395 380 1519 76 43 3 4 1 1 45 2 
6396 380 1519 76 43 3 5 1 1 45 2 
6397 380 1519 76 43 5 4 1 1 45 2 
6398 380 1519 76 43 5 5 1 1 45 2 
6413 157 1524 154 34 2 8 1 1 45 2 
6414 157 1524 154 34 2 9 1 1 45 2 
6415 157 1524 154 34 4 8 1 1 45 2 
6416 157 1524 154 34 4 9 1 1 45 2 
6503 82 1549 93 32 2 2 1 1 45 2 
6504 82 1549 93 32 2 3 1 1 45 2 
6505 82 1549 93 32 2 4 1 1 45 2 
6506 477 1550 120 41 2 2 17 1 45 253 
6507 477 1550 120 41 2 3 17 1 45 253 
6508 477 1550 120 41 2 4 17 1 45 253 
6509 477 1550 120 41 2 5 17 1 45 253 
6536 28 1558 88 31 4 2 17 1 45 253 
6537 28 1558 88 31 4 3 17 1 45 253 
6538 28 1558 88 31 4 4 17 1 45 253 
6539 28 1558 88 31 4 5 17 1 45 253 
6540 28 1558 88 31 6 8 17 1 45 253 
6541 28 1558 88 31 6 9 17 1 45 253 
6542 28 1558 88 31 6 10 17 1 45 253 
6543 28 1558 88 31 6 11 17 1 45 253 
6544 283 1559 158 32 4 14 1 1 45 2 
6545 283 1559 158 32 4 15 1 1 45 2 
6546 283 1559 158 32 4 16 1 1 45 2 
6547 283 1559 158 32 4 17 1 1 45 2 
6552 161 1561 87 43 3 8 1 1 45 2 
6553 161 1561 87 43 3 9 1 1 45 2 
6554 161 1561 87 43 5 8 1 1 45 2 
6555 161 1561 87 43 5 9 1 1 45 2 
6563 99 1565 155 34 3 14 1 1 45 2 
6564 99 1565 155 34 3 15 1 1 45 2 
6565 99 1565 155 34 5 14 1 1 45 2 
6566 99 1565 155 34 5 15 1 1 45 2 
6567 165 1566 158 32 4 14 1 1 45 2 
6568 165 1566 158 32 4 15 1 1 45 2 
6569 165 1566 158 32 4 16 1 1 45 2 
6570 165 1566 158 32 4 17 1 1 45 2 
6591 423 1571 170 11 4 8 1 1 45 2 
6592 423 1571 170 11 4 9 1 1 45 2 
6593 423 1571 170 11 6 8 1 1 45 2 
6594 423 1571 170 11 6 9 1 1 45 2 
6617 481 1578 7 30 4 14 1 1 45 2 
6618 481 1578 7 30 4 15 1 1 45 2 
6619 481 1578 7 30 4 16 1 1 45 2 
6620 481 1578 7 30 4 17 1 1 45 2 
6621 482 1579 120 41 4 1 17 1 45 253 
6622 482 1579 120 41 4 2 17 1 45 253 
6623 482 1579 120 41 4 3 17 1 45 253 
6624 482 1579 120 41 4 4 17 1 45 253 
6625 482 1579 120 41 4 5 17 1 45 253 
6626 482 1579 120 41 4 6 17 1 45 263 
6649 10 1585 142 14 5 15 17 1 45 253 
6650 10 1585 142 14 5 16 17 1 45 253 
6651 10 1585 142 14 5 17 17 1 45 253 
6652 10 1585 142 14 5 17 17 1 45 253 
6662 82 1589 93 32 3 2 1 1 45 2 
6663 82 1589 93 32 3 3 1 1 45 2 
6664 82 1589 93 32 3 4 1 1 45 2 
6711 485 1600 156 32 4 2 1 1 45 2 
6712 485 1600 156 32 4 3 1 1 45 2 
6713 485 1600 156 32 4 4 1 1 45 2 
6714 485 1600 156 32 4 5 1 1 45 2 
6727 29 1604 157 32 5 2 1 1 45 2 
6728 29 1604 157 32 5 3 1 1 45 2 
6729 29 1604 157 32 5 4 1 1 45 2 
6730 29 1604 157 32 5 5 1 1 45 2 
6735 486 1606 120 41 6 2 17 1 45 253 
6736 486 1606 120 41 6 3 17 1 45 253 
6737 486 1606 120 41 6 4 17 1 45 253 
6738 486 1606 120 41 6 5 17 1 45 253 
6749 487 1610 69 24 2 10 17 1 45 253 
6750 487 1610 69 24 2 11 17 1 45 253 
6751 487 1610 69 24 3 10 17 1 45 253 
6752 487 1610 69 24 3 11 17 1 45 253 
6753 487 1610 69 24 4 10 17 1 45 263 
6754 487 1610 69 24 4 11 17 1 45 253 
6765 141 1614 161 16 6 2 1 1 45 2 
6766 141 1614 161 16 6 3 1 1 45 2 
6767 144 1615 152 15 4 14 1 1 45 2 
6768 144 1615 152 15 4 15 1 1 45 2 
6769 144 1615 152 15 4 16 1 1 45 2 
6770 144 1615 152 15 4 17 1 1 45 2 
6779 489 1618 120 41 5 2 17 1 45 253 
6780 489 1618 120 41 5 3 17 1 45 253 
6781 489 1618 120 41 5 4 17 1 45 253 
6782 489 1618 120 41 5 5 17 1 45 253 
6783 68 1619 88 31 2 2 17 1 45 253 
6784 68 1619 88 31 2 3 17 1 45 253 
6785 68 1619 88 31 2 4 17 1 45 253 
6786 68 1619 88 31 2 5 17 1 45 253 
6787 68 1619 88 31 2 1 17 1 45 253 
6788 68 1619 88 31 3 2 17 1 45 253 
6789 68 1619 88 31 3 3 17 1 45 253 
6790 68 1619 88 31 3 4 17 1 45 253 
6791 68 1619 88 31 3 5 17 1 45 253 
6792 68 1619 88 31 3 1 17 1 45 253 
6793 68 1619 88 31 5 2 17 1 45 253 
6794 68 1619 88 31 5 3 17 1 45 253 
6795 68 1619 88 31 5 4 17 1 45 253 
6796 68 1619 88 31 5 5 17 1 45 253 
6797 68 1619 88 31 5 5 17 1 45 253 
6798 68 1619 88 31 5 8 17 1 45 253 
6799 68 1619 88 31 5 9 17 1 45 253 
6800 68 1619 88 31 5 10 17 1 45 253 
6801 68 1619 88 31 5 1 17 1 45 253 
6819 132 1624 157 32 6 4 1 1 45 2 
6820 132 1624 157 32 6 5 1 1 45 2 
6839 84 1630 156 32 2 8 1 1 45 2 
6840 84 1630 156 32 2 9 1 1 45 2 
6841 84 1630 156 32 3 8 1 1 45 2 
6842 84 1630 156 32 3 9 1 1 45 2 
6845 145 1632 133 34 2 10 1 1 45 2 
6846 145 1632 133 34 2 11 1 1 45 2 
6847 199 1633 104 31 2 7 17 1 45 253 
6848 199 1633 104 31 2 9 17 1 45 253 
6849 199 1633 104 31 2 10 17 1 45 253 
6850 199 1633 104 31 2 11 17 1 45 253 
6860 30 1636 155 34 5 16 1 1 45 2 
6861 30 1636 155 34 5 17 1 1 45 2 
6862 144 1637 152 15 6 2 1 1 45 2 
6863 144 1637 152 15 6 3 1 1 45 2 
6864 144 1637 152 15 6 4 1 1 45 2 
6865 144 1637 152 15 6 5 1 1 45 2 
6911 4 1650 69 24 4 7 17 1 45 253 
6912 4 1650 69 24 4 7 17 1 45 253 
6913 4 1650 69 24 4 9 17 1 45 263 
6914 4 1650 69 24 5 7 17 1 45 253 
6915 4 1650 69 24 5 7 17 1 45 253 
6916 4 1650 69 24 5 9 17 1 45 253 
6989 164 1666 120 41 2 2 17 1 45 253 
6990 164 1666 120 41 2 3 17 1 45 253 
6991 164 1666 120 41 2 4 17 1 45 253 
6992 164 1666 120 41 2 5 17 1 45 253 
6999 226 1669 133 34 6 8 1 1 45 2 
7000 226 1669 133 34 6 9 1 1 45 2 
7001 226 1669 133 34 6 10 1 1 45 2 
7002 226 1669 133 34 6 11 1 1 45 2 
7035 157 1678 154 34 3 4 1 1 45 2 
7036 157 1678 154 34 3 5 1 1 45 2 
7037 157 1678 154 34 5 4 1 1 45 2 
7038 157 1678 154 34 5 5 1 1 45 2 
7039 5 1679 76 43 3 10 1 1 45 2 
7040 5 1679 76 43 3 11 1 1 45 2 
7076 167 1689 142 14 2 15 17 1 45 253 
7077 167 1689 142 14 2 16 17 1 45 253 
7078 167 1689 142 14 2 17 17 1 45 253 
7079 167 1689 142 14 2 17 17 1 45 253 
7131 68 1702 88 31 2 6 17 1 45 263 
7191 500 1723 188 44 3 10 17 1 45 253 
7192 500 1723 188 44 3 11 17 1 45 253 
7221 20 1730 8 8 3 4 1 1 45 2 
7222 20 1730 8 8 3 5 1 1 45 2 
7223 20 1730 8 8 5 4 1 1 45 2 
7224 20 1730 8 8 5 5 1 1 45 2 
7277 68 1745 88 31 5 8 17 1 45 253 
7278 68 1745 88 31 5 9 17 1 45 253 
7279 68 1745 88 31 5 10 17 1 45 253 
7368 20 1771 8 8 3 2 1 1 45 2 
7369 20 1771 8 8 3 3 1 1 45 2 
7370 20 1771 8 8 5 2 1 1 45 2 
7371 20 1771 8 8 5 3 1 1 45 2 
7388 506 1776 88 31 3 2 17 1 45 253 
7389 506 1776 88 31 3 3 17 1 45 253 
7390 506 1776 88 31 3 6 17 1 45 253 
7397 509 1780 142 14 2 15 17 1 45 253 
7398 509 1780 142 14 2 16 17 1 45 253 
7399 509 1780 142 14 2 17 17 1 45 253 
7400 509 1780 142 14 2 17 17 1 45 253 
7523 35 1829 93 32 6 8 1 1 45 2 
7524 35 1829 93 32 6 9 1 1 45 2 
7525 35 1829 93 32 6 10 1 1 45 2 
7526 35 1829 93 32 6 11 1 1 45 2 
7531 221 1836 53 25 2 8 1 1 45 2 
7532 221 1836 53 25 2 7 1 1 45 2 
7541 516 1806 24 23 5 10 1 1 45 2 
7542 516 1806 24 23 5 11 1 1 45 2 
7543 516 1806 24 23 6 8 1 1 45 2 
7544 516 1806 24 23 6 9 1 1 45 2 
7545 516 1806 24 23 6 10 1 1 45 2 
7546 516 1806 24 23 6 11 1 1 45 2 
7549 221 1819 53 25 5 2 1 1 45 2 
7550 221 1819 53 25 5 3 1 1 45 2 
7559 221 1815 53 25 3 8 1 1 45 2 
7560 221 1815 53 25 3 7 1 1 45 3 
7574 199 1586 104 31 4 3 18 1 45 279 
7575 478 1846 53 25 3 5 1 1 45 2 
7576 68 75 88 31 5 8 17 1 45 253 
7577 68 75 88 31 5 9 17 1 45 253 
7578 68 75 88 31 5 10 17 1 45 253 
7579 68 75 88 31 5 11 17 1 45 253 
7582 221 1827 53 25 3 2 1 1 45 2 
7583 221 1827 53 25 3 3 1 1 45 2 
7584 221 1827 53 25 4 10 1 1 45 2 
7585 221 1827 53 25 6 2 1 1 45 2 
7586 221 1827 53 25 6 3 1 1 45 2 
7610 221 1833 53 25 3 9 1 1 45 2 
7611 221 1833 53 25 3 10 1 1 45 2 
7612 89 1811 30 31 3 3 17 1 45 253 
7613 89 1811 30 31 3 4 17 1 45 253 
7614 89 1811 30 31 3 5 17 1 45 253 
7615 89 1811 30 31 3 6 17 1 45 253 
7621 478 1841 53 25 2 2 1 1 45 2 
7622 478 1841 53 25 2 3 1 1 45 2 
7623 478 1841 53 25 3 2 1 1 45 2 
7624 478 1841 53 25 3 3 1 1 45 2 
7625 478 1842 53 25 3 4 1 1 45 2 
7627 427 1810 73 8 6 2 1 1 45 2 
7628 427 1810 73 8 6 3 1 1 45 2 
7629 372 1828 73 8 3 4 1 1 45 2 
7630 372 1828 73 8 3 5 1 1 45 2 
7650 221 1824 53 25 3 9 1 1 45 2 
7651 221 1824 53 25 3 10 1 1 45 2 
7652 516 1825 24 23 5 10 1 1 45 2 
7653 516 1825 24 23 5 11 1 1 45 2 
7654 516 1825 24 23 6 8 1 1 45 2 
7655 516 1825 24 23 6 9 1 1 45 2 
7656 516 1825 24 23 6 10 1 1 45 2 
7657 516 1825 24 23 6 11 1 1 45 2 
7658 68 717 88 31 2 8 17 1 45 253 
7659 68 717 88 31 2 9 17 1 45 253 
7660 68 717 88 31 2 10 17 1 45 253 
7661 64 1844 20 39 2 17 17 1 45 253 
7662 64 1844 20 39 2 17 17 1 45 253 
7663 64 1844 20 39 3 15 17 1 45 253 
7664 64 1844 20 39 3 16 17 1 45 253 
7665 517 1814 48 35 2 10 17 1 45 253 
7666 517 1814 48 35 2 11 17 1 45 253 
7667 517 1814 48 35 2 12 17 1 45 253 
7668 517 1814 48 35 4 10 17 1 45 253 
7669 517 1814 48 35 4 11 17 1 45 253 
7670 517 1814 48 35 4 12 17 1 45 253 
7691 68 1619 88 31 4 2 17 1 45 253 
7692 68 1619 88 31 4 3 17 1 45 253 
7693 68 1619 88 31 4 4 17 1 45 253 
7694 68 1619 88 31 4 5 17 1 45 253 
7695 68 1619 88 31 4 1 17 1 45 253 
